Time,v0,v1,v2,v
3.362,-0.18495208,0.05746084,9.9473095,9.94919490814209
3.364,-0.18555063,0.06284779,9.932944,9.93487548828125
3.365,-0.19033903,0.047285482,9.951499,9.953432083129883
3.38,-0.2148796,0.046686932,9.972448,9.974872589111328
3.3810000000000002,-0.20949265,0.03232172,9.939528,9.941788673400879
3.383,-0.18614918,0.05566519,10.003573,10.005459785461426
3.384,-0.20350714,0.06584055,9.977836,9.980128288269043
3.403,-0.20051439,0.050876785,9.9790325,9.981176376342773
3.404,-0.20350714,0.049679685,9.9712515,9.973451614379883
3.4050000000000002,-0.18674773,0.06464344,9.935339,9.937304496765137
3.406,-0.21188685,0.061650693,9.968858,9.97130012512207
3.408,-0.18674773,0.059855044,9.958682,9.960612297058105
3.415,-0.21308395,0.0700304,9.944317,9.946846008300781
3.4290000000000003,-0.21188685,0.044292733,9.953894,9.956247329711914
3.43,-0.19991584,0.04249708,9.942521,9.944622039794922
3.432,-0.20949265,0.05686229,9.959879,9.962244033813477
3.4330000000000003,-0.19812019,0.050278235,9.938332,9.940433502197266
3.448,-0.20949265,0.05746084,9.944916,9.947288513183594
3.4490000000000003,-0.20171149,0.048482586,9.961076,9.963235855102539
3.45,-0.20051439,0.050876785,9.977836,9.979979515075684
3.4530000000000003,-0.18136078,0.06464344,9.965864,9.967723846435547
3.458,-0.19033903,0.06404489,9.968858,9.970880508422852
3.463,-0.20111294,0.062249243,9.962274,9.964497566223145
3.479,-0.20290859,0.05327099,9.96347,9.965678215026855
3.48,-0.20171149,0.060453594,9.940725,9.94295597076416
3.481,-0.18914193,0.046686932,9.949704,9.951611518859863
3.483,-0.20231004,0.06823475,9.96347,9.965758323669434
3.505,-0.20350714,0.074818805,9.973646,9.97600269317627
3.5060000000000002,-0.17657238,0.07062895,9.974843,9.976655006408691
3.508,-0.17956513,0.06404489,9.9712515,9.973073959350586
3.509,-0.18016368,0.05865794,9.970055,9.971855163574219
3.5100000000000002,-0.17657238,0.04309563,9.999982,10.001633644104004
3.535,-0.18914193,0.05207389,9.9712515,9.973180770874023
3.536,-0.19033903,0.05566519,9.986216,9.988184928894043
3.5380000000000003,-0.17776948,0.054468088,9.976639,9.978371620178223
3.539,-0.18794483,0.044891283,9.978435,9.980304718017578
3.54,-0.1933318,0.05626374,9.988011,9.99004077911377
3.5420000000000003,-0.2172738,0.040102877,9.950901,9.953353881835938
3.543,-0.19931729,0.050876785,9.928755,9.930885314941406
3.56,-0.20649989,0.049679685,9.964069,9.96633243560791
3.5620000000000003,-0.20231004,0.061052144,9.926959,9.929207801818848
3.563,-0.18734628,0.06344634,9.940127,9.942094802856445
3.565,-0.1945289,0.05925649,9.977836,9.979907989501953
3.581,-0.19512744,0.049081136,9.956287,9.958319664001465
3.5820000000000003,-0.20171149,0.03172317,9.967062,9.96915340423584
3.583,-0.18854338,0.050278235,9.956886,9.9587984085083
3.585,-0.20231004,0.050876785,9.97604,9.97822093963623
3.587,-0.1921347,0.053869538,9.978435,9.980429649353027
3.603,-0.21787235,0.049679685,9.985617,9.988116264343262
3.605,-0.20649989,0.06344634,9.961076,9.963418006896973
3.606,-0.20949265,0.050278235,9.968259,9.970586776733398
3.607,-0.18614918,0.05746084,9.980229,9.982131004333496
3.611,-0.20590134,0.054468088,9.977836,9.980108261108398
3.632,-0.18734628,0.049081136,9.970055,9.971935272216797
3.634,-0.17776948,0.05626374,9.9233675,9.925119400024414
3.6350000000000002,-0.19931729,0.047285482,9.973047,9.975151062011719
3.636,-0.18674773,0.050278235,9.955689,9.95756721496582
3.637,-0.19931729,0.05327099,9.977237,9.979369163513184
3.641,-0.1921347,0.05207389,9.973047,9.9750337600708
3.645,-0.19572599,0.05746084,9.986216,9.988298416137695
3.662,-0.18614918,0.0712275,9.969456,9.971447944641113
3.664,-0.18195933,0.051475335,9.948506,9.950303077697754
3.665,-0.1933318,0.035913024,9.953894,9.955836296081543
3.666,-0.19512744,0.049081136,9.97185,9.97387981414795
3.685,-0.19991584,0.05865794,9.965864,9.96804141998291
3.686,-0.19033903,0.05746084,9.970653,9.972634315490723
3.6870000000000003,-0.18974048,0.074818805,9.958682,9.960770606994629
3.688,-0.17896658,0.05327099,9.960478,9.962227821350098
3.69,-0.1933318,0.05626374,9.97185,9.973882675170898
3.6950000000000003,-0.18854338,0.060453594,9.953295,9.9552640914917
3.714,-0.19692309,0.0676362,9.990405,9.992574691772461
3.715,-0.1933318,0.061650693,9.952697,9.954765319824219
3.717,-0.19033903,0.05865794,9.974244,9.976232528686523
3.718,-0.18794483,0.05207389,9.962274,9.964181900024414
3.72,-0.18794483,0.048482586,9.951499,9.953392028808594
3.725,-0.18315643,0.0664391,9.956287,9.9581937789917
3.73,-0.19871874,0.053869538,9.9550905,9.957219123840332
3.748,-0.19752164,0.05626374,9.972448,9.974562644958496
3.75,-0.18614918,0.040102877,9.9473095,9.949131965637207
3.751,-0.17717093,0.038905777,9.946711,9.9483642578125
3.7520000000000002,-0.18435353,0.059855044,9.942521,9.94441032409668
3.754,-0.19572599,0.03172317,9.964667,9.966639518737793
3.759,-0.19752164,0.054468088,9.991602,9.99370288848877
3.781,-0.2160767,0.05686229,9.991602,9.994099617004395
3.783,-0.20829555,0.061052144,9.97604,9.978401184082031
3.7840000000000003,-0.1933318,0.07062895,9.9712515,9.97337532043457
3.785,-0.18674773,0.06943185,9.941324,9.943320274353027
3.787,-0.18495208,0.077811554,9.930551,9.932577133178711
3.789,-0.2100912,0.061052144,9.949704,9.952109336853027
3.794,-0.19572599,0.048482586,9.937733,9.939778327941895
3.823,-0.19033903,0.059855044,9.985018,9.987010955810547
3.8240000000000003,-0.21428105,0.04309563,9.975441,9.977835655212402
3.826,-0.2100912,0.04369418,9.980229,9.982536315917969
3.827,-0.18495208,0.050876785,9.988609,9.990450859069824
3.8280000000000003,-0.18794483,0.04249708,9.974244,9.976104736328125
3.83,-0.19632454,0.03172317,9.980828,9.982810020446777
3.831,-0.19512744,0.038905777,9.935937,9.937929153442383
3.873,-0.20290859,0.047884032,9.972448,9.974627494812012
3.875,-0.19393034,0.05805939,9.953894,9.955951690673828
3.876,-0.1921347,0.060453594,9.967062,9.969097137451172
3.8770000000000002,-0.20171149,0.0664391,9.962872,9.965134620666504
3.879,-0.18375498,0.062249243,9.998785,10.000667572021484
3.88,-0.16460137,0.051475335,9.952697,9.954191207885742
3.882,-0.1921347,0.050876785,9.943718,9.945704460144043
3.884,-0.19752164,0.051475335,9.976639,9.978726387023926
3.887,-0.1933318,0.05327099,9.9550905,9.957110404968262
3.8890000000000002,-0.17776948,0.054468088,9.961076,9.962810516357422
3.902,-0.19033903,0.04309563,9.962872,9.96478271484375
3.904,-0.19393034,0.045489833,9.999982,10.001965522766113
3.9050000000000002,-0.18614918,0.051475335,9.991004,9.992870330810547
3.906,-0.18375498,0.065242,9.920973,9.92288875579834
3.908,-0.20829555,0.050278235,9.958083,9.96038818359375
3.9090000000000003,-0.19572599,0.060453594,9.958682,9.96078872680664
3.928,-0.18794483,0.049081136,9.966463,9.968356132507324
3.93,-0.17956513,0.06284779,9.9712515,9.973066329956055
3.931,-0.19153613,0.046686932,9.985617,9.98756217956543
3.9330000000000003,-0.1921347,0.04249708,9.988011,9.989949226379395
3.934,-0.17776948,0.047285482,9.991602,9.993294715881348
3.963,-0.19393034,0.054468088,9.977836,9.97986888885498
3.964,-0.17776948,0.044891283,10.008362,10.010041236877441
3.9650000000000003,-0.17896658,0.05865794,9.996989,9.998763084411621
3.968,-0.20051439,0.06584055,10.0029745,10.005200386047363
3.969,-0.19871874,0.05925649,9.985018,9.987170219421387
3.97,-0.19991584,0.05207389,9.977237,9.979374885559082
3.971,-0.1933318,0.053869538,9.94312,9.945145606994629
3.973,-0.18614918,0.06464344,9.974843,9.976789474487305
3.977,-0.20410569,0.044292733,9.958682,9.960871696472168
3.997,-0.19572599,0.04070143,9.959879,9.961884498596191
3.998,-0.1921347,0.0664391,9.958682,9.960756301879883
3.999,-0.19093758,0.07182605,9.965266,9.967354774475098
4.0,-0.20530279,0.0700304,9.935339,9.93770694732666
4.002,-0.22146365,0.06344634,9.976639,9.97929859161377
4.006,-0.2100912,0.05626374,9.97604,9.978410720825195
4.011,-0.2184709,0.060453594,9.967062,9.96963882446289
4.033,-0.1921347,0.035314474,9.938332,9.940251350402832
