Time,v0,v1,v2,v
10.537,1.7812861,1.8183962,-8.751406,9.114090919494629
10.538,1.9476831,1.8387469,-9.148245,9.532305717468262
10.568,2.1535845,1.9542671,-9.707291,10.133537292480469
10.57,2.143409,2.058415,-10.211869,10.635485649108887
10.573,2.2493525,1.9393034,-10.278308,10.698789596557617
10.575000000000001,2.432509,1.7429788,-9.557653,10.015179634094238
10.577,2.5318682,1.5825673,-8.536526,9.043624877929688
10.579,2.6713305,1.3904326,-7.501034,8.082995414733887
10.58,2.9586349,1.2910733,-6.9425864,7.656363010406494
10.583,3.2692823,1.4209588,-6.730101,7.615877628326416
10.584,3.526659,1.7735049,-6.8402343,7.897559642791748
10.587,3.558981,2.273893,-6.979098,8.157495498657227
10.625,3.5224693,2.7299886,-7.149685,8.424880981445313
10.629,3.5242648,3.0023289,-7.1742253,8.538379669189453
10.632,3.3482912,3.2680852,-7.4615297,8.807147979736328
10.636000000000001,3.0777464,3.4733882,-7.867945,9.13463306427002
10.639,2.8634653,3.6733038,-8.415619,9.618484497070313
10.643,2.5953147,3.887585,-8.822035,9.983850479125977
10.646,2.2541409,4.032434,-9.314043,10.396781921386719
10.649000000000001,2.1362264,4.211401,-9.56723,10.669173240661621
10.651,2.0763714,4.417302,-9.673772,10.835392951965332
10.653,1.8309658,4.6561236,-9.817424,11.018790245056152
10.655,1.4574703,4.7297454,-10.119692,11.265117645263672
10.657,1.2024878,4.707599,-10.489596,11.560237884521484
10.659,1.1593921,4.4580035,-10.439318,11.410405158996582
10.662,1.2234371,4.0174704,-10.426748,11.240727424621582
10.663,1.0073603,3.4290953,-10.710462,11.291034698486328
10.695,0.57041854,2.9119477,-10.929531,11.325169563293457
10.697000000000001,0.5231331,2.908955,-10.586561,10.99140453338623
10.700000000000001,0.8834604,3.0029275,-10.155006,10.626486778259277
10.702,1.1384429,3.2399535,-9.599552,10.195329666137695
10.703,1.3096284,3.4967315,-9.133281,9.867070198059082
10.705,1.5741876,3.8385038,-8.770559,9.702314376831055
10.707,1.9093759,4.086902,-8.72088,9.818463325500488
10.709,2.0590134,4.228759,-8.765172,9.947370529174805
10.711,1.8992004,4.1742907,-8.594585,9.741589546203613
10.713000000000001,1.6136919,4.277241,-8.452729,9.609756469726563
10.744,1.5664065,4.4238863,-8.455722,9.670761108398438
10.746,1.673547,4.5286326,-8.48984,9.766609191894531
10.748000000000001,1.8357542,4.5783124,-8.519767,9.844661712646484
10.751,1.8836381,4.5579615,-8.504803,9.831315994262695
10.753,1.5873557,4.5352163,-8.6712,9.913505554199219
10.755,1.5125369,4.485537,-8.768764,9.964889526367188
10.756,1.6071079,4.493318,-8.735844,9.954278945922852
10.758000000000001,1.7699136,4.630985,-8.672397,9.989448547363281
10.76,1.905186,4.727351,-8.5778265,9.97780990600586
10.762,1.7136499,4.721366,-8.425196,9.808762550354004
10.793000000000001,1.1552023,4.5322237,-8.169016,9.413201332092285
10.795,0.060453594,4.410718,-8.360553,9.452879905700684
10.797,-0.42676646,4.3089647,-8.607155,9.634958267211914
10.799,-0.48362875,4.2000284,-8.602965,9.585674285888672
10.801,0.08499416,4.526837,-8.124125,9.30058479309082
10.803,1.2312182,5.111022,-8.126519,9.678778648376465
10.805,2.1517887,5.5060654,-9.445126,11.14259147644043
10.807,2.0841527,4.7842135,-9.855133,11.151503562927246
10.809000000000001,1.6340426,4.158728,-9.102157,10.139742851257324
10.811,1.2641385,4.160524,-8.835203,9.847274780273438
10.842,1.0055647,3.9234982,-9.062054,9.926016807556152
10.844,0.6817489,3.5715504,-9.291298,9.977422714233398
10.846,0.3537433,3.140594,-9.321824,9.843010902404785
10.848,0.12210429,2.8526914,-9.196728,9.629775047302246
10.85,0.25797522,2.8119898,-8.7609825,9.204816818237305
10.852,0.5386954,3.0669725,-8.39886,8.957530975341797
10.854000000000001,0.6787562,3.2956185,-8.16363,8.829873085021973
10.856,0.86011696,3.6631286,-8.139688,8.96731948852539
10.857000000000001,0.93613285,3.970185,-8.424597,9.36015796661377
10.859,1.0845734,4.213795,-9.029133,10.022854804992676
10.89,1.1815386,4.161721,-9.496002,10.435037612915039
10.893,1.0552444,3.9671922,-9.640852,10.478463172912598
10.895,0.79846627,3.5936968,-9.639654,10.318679809570313
10.897,0.64583594,3.17531,-9.619903,10.150971412658691
10.899000000000001,0.22984336,3.0496144,-9.513959,9.993416786193848
10.901,0.047884032,3.0346506,-9.193136,9.681175231933594
10.903,0.011372458,3.0496144,-8.960898,9.465620994567871
10.905,0.018555064,3.1507695,-8.771158,9.319920539855957
10.906,-0.050278235,3.2812533,-8.549096,9.157302856445313
10.908,-0.08559271,3.4757824,-8.176199,8.884740829467773
10.939,-0.0053869537,3.7056258,-7.814076,8.64820671081543
10.941,0.207697,3.8839936,-7.5710645,8.511731147766113
10.944,0.4770447,3.965995,-7.454347,8.457184791564941
10.946,0.7128736,3.8031895,-7.536947,8.472189903259277
