Time,v0,v1,v2,v
0.314,-0.81881696,0.47046062,8.701726,8.75281810760498
0.315,-0.84335756,0.39803603,8.617929,8.668240547180176
0.32,-0.9427169,0.32022446,8.653842,8.71092700958252
0.332,-1.0995371,0.24720132,8.838196,8.909758567810059
0.333,-1.3012487,0.22385786,9.090784,9.186169624328613
0.335,-1.5005659,0.2765303,9.266758,9.3915376663208
0.34,-1.6340426,0.36391866,9.462483,9.609428405761719
0.34700000000000003,-1.6831238,0.4405331,9.593566,9.75005054473877
0.35000000000000003,-1.6771383,0.4830302,9.673772,9.82995319366455
0.355,-1.5771804,0.49320555,9.644443,9.784989356994629
0.365,-1.4808137,0.47644615,9.297284,9.426521301269531
0.365,-1.5861586,0.56982,7.7703815,7.951064109802246
0.37,-1.3072342,0.8170213,7.8344264,7.984649181365967
0.381,-0.6596026,0.85532856,9.640253,9.700573921203613
0.382,-0.22984336,0.6368576,11.020511,11.041289329528809
0.384,-0.24420857,0.40940848,11.204266,11.214402198791504
0.389,-0.48841715,0.3196259,10.519524,10.53570556640625
0.398,-0.729633,0.30825347,9.800066,9.832022666931152
0.399,-0.7134721,0.17717093,9.894038,9.921311378479004
0.404,-0.6183026,0.0035913025,10.228628,10.247299194335938
0.41500000000000004,-0.5650316,-0.10295067,10.502765,10.51845645904541
0.41500000000000004,-0.6123171,-0.05267244,10.427945,10.446040153503418
0.419,-0.62608373,0.08798691,10.248979,10.268460273742676
0.424,-0.4997896,0.219668,10.09575,10.110499382019043
0.435,-0.3274071,0.35673606,9.93893,9.950716972351074
0.436,-0.13227965,0.48243165,9.712079,9.724953651428223
0.441,0.020949265,0.581791,9.48044,9.498297691345215
0.449,0.12090719,0.65301853,9.279925,9.303658485412598
0.45,0.093972415,0.7038953,9.042301,9.070144653320313
0.453,-0.8170213,0.670975,8.573636,8.63857364654541
0.465,-1.8614918,0.7188591,8.1720085,8.41211223602295
0.465,-1.7190368,0.7679402,8.243237,8.455517768859863
0.468,-1.3144168,0.8355764,8.48146,8.623284339904785
0.483,-1.0103531,1.1480197,7.896077,8.042810440063477
0.484,-0.6428431,1.0833763,7.8942814,7.994162559509277
0.485,-0.19812019,0.6733692,8.474875,8.50389289855957
0.489,0.2621651,0.11851298,9.114726,9.11926555633545
0.513,0.6356605,-0.4758476,9.55885,9.59177303314209
0.513,0.8439561,-0.9696517,9.614515,9.700071334838867
0.514,0.878672,-1.2844892,9.372701,9.501026153564453
0.515,0.7733272,-1.3006501,8.827422,8.9561767578125
0.516,0.66379243,-1.0720038,8.298902,8.394139289855957
0.518,0.5883751,-0.6027403,7.877522,7.922425746917725
0.524,0.6266823,-0.23283611,7.764396,7.793124675750732
0.535,0.90141696,0.04070143,8.0924015,8.142553329467773
0.536,1.353921,0.19033903,8.623316,8.73103141784668
0.538,1.6519991,0.19393034,9.182362,9.331799507141113
0.55,1.7280151,0.08678981,9.696517,9.84967041015625
0.55,1.6244658,-0.0712275,10.121488,10.251266479492188
0.552,1.4688427,-0.15023616,10.412982,10.517141342163086
0.5650000000000001,1.2473791,-0.10594343,10.534488,10.608610153198242
0.5660000000000001,0.91578215,0.002992752,10.457274,10.497297286987305
0.5670000000000001,0.5494693,0.13467385,10.26514,10.280716896057129
0.5720000000000001,0.29747957,0.16639702,10.0029745,10.008780479431152
0.582,0.17298107,0.13826515,9.731832,9.73435115814209
0.583,0.12389994,0.05626374,9.416994,9.417977333068848
0.587,0.1388637,-0.02932897,9.075222,9.076332092285156
0.599,0.22625206,-0.05805939,8.896255,8.899320602416992
0.6,0.37110126,-0.06344634,8.830415,8.8384370803833
0.602,0.5398925,-0.037110128,8.775348,8.79201889038086
0.607,0.6925228,0.035314474,8.783129,8.81045913696289
0.624,0.83018947,0.10175357,8.996213,9.03501033782959
0.625,0.92655605,0.15143326,9.314642,9.361837387084961
0.626,0.9475053,0.18555063,9.61272,9.66108512878418
0.626,0.9115923,0.24001873,9.876082,9.920968055725098
0.632,0.9115923,0.24001873,9.876082,9.920968055725098
0.637,0.8182184,0.29987377,9.982624,10.020588874816895
0.65,0.7344214,0.32621,10.183737,10.215394973754883
0.651,0.6889315,0.31064767,10.355521,10.383060455322266
0.652,0.5650316,0.15203181,10.477027,10.493353843688965
0.671,0.4914099,0.15741876,10.540473,10.553095817565918
0.672,0.5386954,0.20111294,10.588956,10.604557037353516
0.673,0.57281274,0.29747957,10.705074,10.724514961242676
0.673,0.60453594,0.31663316,10.654796,10.676628112792969
0.686,0.6326678,0.28311434,10.535685,10.558459281921387
0.6890000000000001,0.6607997,0.20290859,10.457873,10.480693817138672
0.6900000000000001,0.57879823,0.089184016,10.2657385,10.282428741455078
0.6910000000000001,0.44532153,0.0017956513,10.009559,10.01945972442627
0.6980000000000001,0.40761283,-0.005985504,9.713875,9.72242546081543
0.7010000000000001,0.43993455,-0.037708677,9.43076,9.441091537475586
0.705,0.44771573,-0.049081136,9.057863,9.069053649902344
0.73,0.4902128,-0.10414778,8.653842,8.668340682983398
0.731,0.84934306,-0.25917232,9.17099,9.213881492614746
0.732,1.1079168,-0.51475334,9.314043,9.393819808959961
0.734,1.2545617,-0.705691,9.027337,9.141374588012695
0.735,1.3317747,-0.8182184,8.708909,8.848061561584473
0.736,1.3976152,-0.8822633,8.610746,8.76793384552002
0.753,1.4347254,-0.8834604,8.558074,8.722360610961914
0.754,1.4383167,-0.89543146,8.702923,8.866308212280273
0.755,1.3940239,-0.93373865,8.889072,9.046036720275879
0.756,1.2826935,-0.99060094,9.022549,9.166950225830078
0.77,1.1210849,-1.0851719,9.099164,9.231966972351074
0.771,0.8738836,-1.1911154,9.085996,9.205310821533203
0.771,0.59256494,-1.2294226,9.0016,9.104472160339355
0.775,0.40162733,-1.2533646,8.929773,9.026244163513184
0.779,0.23163901,-1.2515689,8.920197,9.01054859161377
0.785,0.130484,-1.2389994,8.79929,8.887049674987793
0.796,0.10654198,-1.3251907,8.653243,8.754776000976563
0.796,0.16579847,-1.4329298,8.382699,8.505905151367188
0.8,0.2741361,-1.5628152,8.108562,8.262344360351563
0.804,0.40521863,-1.6645688,7.958925,8.141220092773438
0.8150000000000001,0.54168814,-1.797447,7.7973166,8.020123481750488
0.8160000000000001,0.6500258,-1.9500773,7.4776907,7.755075454711914
0.8190000000000001,0.6805518,-2.0817583,7.077859,7.40897798538208
0.836,0.62129533,-2.1859062,6.7468605,7.11929178237915
0.837,0.50038815,-2.2661119,6.393716,6.801856517791748
0.839,0.43155485,-2.3110032,6.2380924,6.666391372680664
0.84,0.4177882,-2.2990322,6.2530565,6.675388813018799
0.851,0.44592008,-2.2691047,6.281787,6.6939167976379395
0.852,0.50757074,-2.1655555,6.3248825,6.704580307006836
0.854,0.5494693,-2.0458453,6.389526,6.731525897979736
0.863,0.60812724,-1.9776106,6.4781113,6.800491809844971
0.869,0.6733692,-1.934515,6.691794,6.998276710510254
0.869,0.7577648,-1.905186,6.9599442,7.25567102432251
0.877,0.8182184,-1.9500773,7.1784153,7.483443737030029
0.886,0.8984242,-2.0590134,7.3627687,7.697861194610596
0.887,1.0253168,-2.2385786,7.6889787,8.073593139648438
0.889,1.2120646,-2.4361002,7.960122,8.412325859069824
0.905,1.3623008,-2.6144683,8.034343,8.558152198791504
0.906,1.4251486,-2.7263973,7.9846625,8.556818008422852
0.907,1.4119805,-2.8018146,7.8625584,8.46544075012207
0.911,1.3335704,-2.8281507,7.709928,8.319846153259277
0.919,1.2078748,-2.830545,7.644686,8.240883827209473
0.92,1.062427,-2.8335378,7.5764513,8.15845012664795
0.9480000000000001,0.89303726,-2.8341362,7.5285673,8.09377384185791
0.9490000000000001,0.7224504,-2.8628666,7.433398,7.998333930969238
0.9500000000000001,0.5542577,-2.9119477,7.1849995,7.77244234085083
0.9510000000000001,0.40880993,-2.9747956,6.9306154,7.553142547607422
0.9520000000000001,0.34237084,-3.0382419,6.735488,7.39695405960083
0.9530000000000001,0.36990416,-3.074155,6.6630635,7.347358226776123
0.9540000000000001,0.47644615,-3.1250317,6.6534867,7.366254806518555
0.9580000000000001,0.61171854,-3.140594,6.6522894,7.3817667961120605
0.971,0.86610246,-3.127426,6.619968,7.372577667236328
0.972,1.1833342,-3.1381998,6.497265,7.3118414878845215
0.975,1.4389153,-3.1435869,6.42903,7.2996602058410645
0.978,1.7603368,-3.1639376,6.64391,7.566427707672119
0.982,2.043451,-3.1585505,6.9587474,7.910518169403076
0.988,2.1859062,-3.1214404,7.101202,8.059072494506836
1.0010000000000001,2.2882583,-3.1896753,7.2819643,8.272675514221191
1.004,2.373851,-3.301604,7.674015,8.684829711914063
1.0050000000000001,2.4809916,-3.482965,8.208521,9.255602836608887
1.028,2.4821887,-3.6290112,8.626308,9.682158470153809
1.029,2.348712,-3.7373488,8.9602995,9.988553047180176
1.03,2.1577742,-3.7852328,9.258378,10.232377052307129
1.033,1.9794062,-3.7804444,9.566033,10.474674224853516
1.035,1.922544,-3.8217444,9.892841,10.778228759765625
1.037,2.079364,-3.8660371,10.292074,11.189136505126953
1.038,2.2864625,-3.8851907,10.75655,11.663017272949219
1.061,2.4732103,-3.8522706,11.186309,12.086780548095703
1.062,2.6018987,-3.8097734,11.541848,12.429743766784668
1.063,2.6886885,-3.8109705,11.824963,12.711502075195313
1.064,2.754529,-3.867833,12.069171,12.969674110412598
1.065,2.7874494,-4.045004,12.32116,13.264348030090332
1.067,2.7605145,-4.272453,12.6300125,13.61585521697998
1.085,2.6318262,-4.59986,13.080122,14.112930297851563
1.09,2.4432828,-4.923077,13.7367325,14.795409202575684
1.09,2.2619221,-5.1810527,14.495095,15.558514595031738
1.091,2.0649989,-5.2181625,15.221137,16.222713470458984
1.092,1.9931729,-5.04997,15.935806,16.83522605895996
1.109,2.1003134,-4.76087,16.657658,17.45149803161621
1.111,2.4905684,-4.5352163,17.59858,18.343421936035156
1.112,3.105878,-4.4101195,18.737621,19.498565673828125
1.112,3.7822402,-4.3502645,19.612701,20.44231414794922
1.116,4.372411,-4.3179426,19.612701,20.552875518798828
1.121,4.8225207,-4.2036195,19.612701,20.629714965820313
1.131,4.9721584,-4.032434,19.612701,20.631067276000977
1.1320000000000001,4.8757915,-3.9109285,19.612701,20.584623336791992
1.1360000000000001,4.561553,-3.8163576,19.612701,20.49464225769043
1.1440000000000001,3.9935284,-3.7481227,19.612701,20.363073348999023
1.1460000000000001,3.306991,-3.6762967,19.612701,20.22645378112793
1.151,2.5893292,-3.6415808,19.612701,20.115262985229492
1.181,1.9416976,-3.7116113,19.612701,20.055030822753906
1.182,1.4269443,-3.8666358,19.612701,20.04108428955078
1.183,1.0061632,-4.0904937,19.612701,20.059974670410156
1.184,0.6841431,-4.280234,19.612701,20.08597755432129
1.185,0.4189853,-4.3502645,19.612701,20.093740463256836
1.187,0.23702596,-4.2862196,19.612701,20.07699966430664
1.188,0.21188685,-4.135385,19.612701,20.04505729675293
1.195,0.30047232,-3.970185,19.612701,20.01276397705078
1.196,0.4854244,-3.8492777,19.612701,19.992765426635742
1.202,0.7727286,-3.7205894,19.612701,19.977436065673828
1.206,1.1312603,-3.5805287,19.612701,19.96892547607422
1.226,1.513734,-3.3979707,19.612701,19.96235466003418
1.227,1.881244,-3.1663318,19.612701,19.955520629882813
1.227,2.0961237,-2.8880057,19.612701,19.934701919555664
1.228,2.1577742,-2.5917234,19.612701,19.900529861450195
1.23,2.046444,-2.3810337,19.612701,19.862409591674805
1.234,1.9327193,-2.2864625,19.612701,19.839893341064453
1.245,1.8303672,-2.2104468,19.612701,19.821563720703125
1.246,1.8471266,-2.1110873,19.612701,19.812284469604492
1.249,1.9632454,-1.9608512,19.612701,19.808012008666992
1.254,2.12246,-1.8166006,19.612701,19.81067657470703
1.27,2.308609,-1.714847,19.612701,19.82242202758789
1.2710000000000001,2.4875755,-1.673547,19.612701,19.84053611755371
1.272,2.6138697,-1.6849195,19.612701,19.85772705078125
1.274,2.759916,-1.7866731,19.612701,19.886362075805664
1.2790000000000001,2.9299042,-1.9440918,19.612701,19.92540740966797
1.284,3.0137014,-2.067393,19.612701,19.950302124023438
1.299,3.0137014,-2.067393,19.612701,19.950302124023438
1.3,2.9640217,-2.1278467,19.612701,19.949214935302734
1.301,2.8694508,-2.292448,19.612701,19.953624725341797
1.303,2.7605145,-2.60968,19.612701,19.977210998535156
1.313,2.5647886,-3.0520086,19.612701,20.013769149780273
1.313,2.0201077,-3.469797,19.612701,20.01944923400879
1.318,1.2671312,-3.888782,19.612701,20.03462791442871
1.329,0.62847793,-4.346673,19.612701,20.09842300415039
1.329,0.25378537,-4.6698904,19.612701,20.16259765625
1.333,0.44532153,-4.976947,19.612701,20.239229202270508
1.344,1.1935096,-5.3755813,19.612701,20.371042251586914
1.345,2.2272062,-5.743091,19.612701,20.557275772094727
1.348,3.2555158,-6.0489507,19.612701,20.78091049194336
1.353,4.173692,-6.1650696,19.612701,20.97822380065918
1.361,4.9362454,-6.3392477,19.612701,21.194589614868164
1.363,5.1247888,-6.5786676,19.612701,21.31197738647461
1.369,4.6495395,-6.4541693,19.065626,20.658475875854492
1.379,4.2066126,-6.2183404,14.783597,16.58065414428711
1.3800000000000001,3.6888664,-5.8717794,10.612299,12.677003860473633
1.3820000000000001,1.5795746,-4.892551,6.8827314,8.590930938720703
1.399,-0.055066638,-3.6673183,4.1491513,5.537843704223633
1.4000000000000001,-0.23104046,-3.044826,3.0627825,4.324925899505615
1.401,-0.11432313,-1.3503298,1.858499,2.3001041412353516
1.4020000000000001,-0.3172317,-0.27952304,0.4770447,0.6374486088752747
1.42,-0.43993455,0.0712275,-0.0053869537,0.44569581747055054
1.422,-0.45070848,0.1604115,-0.11971009,0.4931536018848419
1.423,-0.46986207,0.1921347,-0.10055647,0.5174917578697205
1.423,-0.45370123,0.1921347,-0.092176765,0.5012555122375488
1.427,-0.46447513,0.1921347,-0.025139118,0.503274142742157
1.432,-0.4914099,0.18195933,-0.007182605,0.5240653157234192
1.449,-0.492607,0.17058687,-0.0047884034,0.5213295221328735
1.45,-0.480636,0.1604115,0.034117375,0.5078452229499817
1.451,-0.4973954,0.16101007,0.090381116,0.5305612087249756
1.452,-0.49679685,0.17238252,0.073023155,0.5309004187583923
1.464,-0.50517654,0.14664486,0.11252748,0.5379316806793213
1.465,-0.50517654,0.13826515,0.12389994,0.5382117033004761
1.467,-0.4866215,0.12689269,0.15981296,0.5276764035224915
1.477,-0.49919105,0.14604631,0.16280572,0.545001745223999
1.478,-0.50637364,0.13108255,0.15502456,0.5455543398857117
1.481,-0.5177461,0.1400608,0.18076223,0.5659973621368408
1.493,-0.5081693,0.12569559,0.18674773,0.5557968020439148
1.494,-0.50397944,0.13227965,0.19153613,0.5551389455795288
1.496,-0.504578,0.12629414,0.19393034,0.5551199316978455
1.502,-0.49320555,0.11911154,0.17597382,0.5370345115661621
1.512,-0.49679685,0.12210429,0.15322891,0.534037172794342
1.5130000000000001,-0.50158525,0.110133275,0.1592144,0.5376488566398621
1.516,-0.5189432,0.110133275,0.16220717,0.5547454953193665
1.5270000000000001,-0.521936,0.09995792,0.19572599,0.5663192272186279
1.528,-0.52612585,0.089782566,0.18614918,0.565261721611023
1.5310000000000001,-0.5243302,0.090381116,0.18914193,0.5646818280220032
1.544,-0.53330845,0.107140526,0.19812019,0.5789201855659485
1.544,-0.51834464,0.095169514,0.19273324,0.5611456632614136
1.546,-0.545878,0.088585466,0.17956513,0.5814411640167236
1.55,-0.54647654,0.09816227,0.17357962,0.5817235708236694
1.56,-0.54647654,0.0712275,0.19871874,0.5858319997787476
1.561,-0.5422867,0.06703765,0.17178397,0.572781503200531
1.565,-0.5626374,0.0688333,0.18136078,0.5951391458511353
1.577,-0.56563014,0.0676362,0.18974048,0.6004278063774109
1.578,-0.56802434,0.05746084,0.18495208,0.6001338958740234
1.58,-0.56682724,0.055066638,0.18614918,0.599146842956543
1.585,-0.58897364,0.06344634,0.207697,0.6277367472648621
1.594,-0.57520694,0.073023155,0.20530279,0.6150972843170166
1.595,-0.56443304,0.06823475,0.17058687,0.593582808971405
1.6,-0.57161564,0.05626374,0.18435353,0.6032381653785706
1.615,-0.57281274,0.06943185,0.20171149,0.6112468838691711
1.616,-0.57041854,0.049679685,0.2172738,0.6124159693717957
1.617,-0.5793968,0.034117375,0.19153613,0.6111879348754883
1.6280000000000001,-0.56802434,0.021547815,0.20231004,0.6033616662025452
1.629,-0.58119243,0.03232172,0.20111294,0.6158536672592163
1.6300000000000001,-0.5943606,0.044891283,0.2124854,0.6327952146530151
1.6360000000000001,-0.59017074,0.034117375,0.23403321,0.6357963681221008
1.6460000000000001,-0.59495914,0.015562311,0.2124854,0.631956160068512
1.647,-0.5967548,0.002992752,0.19033903,0.6263818144798279
1.649,-0.57520694,0.0053869537,0.18794483,0.6051572561264038
1.67,-0.57281274,-0.0077811554,0.17597382,0.5992843508720398
1.671,-0.57999533,-0.0047884034,0.19572599,0.6121488213539124
1.671,-0.59017074,0.002992752,0.2136825,0.6276708245277405
1.672,-0.59615624,-0.010773907,0.17357962,0.6210058331489563
1.674,-0.5793968,-0.026934769,0.17896658,0.6070050597190857
1.679,-0.5919664,-0.013766659,0.17238252,0.6167085766792297
1.684,-0.59256494,-0.025139118,0.18674773,0.6218037605285645
1.699,-0.6087258,-0.03232172,0.19512744,0.6400519609451294
1.7,-0.5943606,-0.05805939,0.1376666,0.6128519177436829
1.7,-0.581791,-0.05686229,0.13227965,0.599342942237854
1.711,-0.61171854,-0.049679685,0.17537527,0.6382978558540344
1.712,-0.60094464,-0.0700304,0.16699557,0.6276354789733887
1.714,-0.5883751,-0.061650693,0.1352724,0.6068646311759949
1.72,-0.5967548,-0.05925649,0.1388637,0.6155572533607483
1.729,-0.59735334,-0.06404489,0.11312603,0.6113348007202148
1.73,-0.6147113,-0.078410104,0.095169514,0.6269572377204895
1.733,-0.60214174,-0.08259996,0.10235212,0.6163387298583984
1.744,-0.59017074,-0.094570965,0.055066638,0.6002312302589417
1.745,-0.5931635,-0.110133275,0.020949265,0.603664755821228
1.748,-0.60573304,-0.107739076,0.04070143,0.6165847778320313
1.7610000000000001,-0.62608373,-0.095169514,0.0017956513,0.6332781910896301
1.77,-0.58777654,-0.12270284,-0.01316811,0.6005918979644775
1.77,-0.6266823,-0.107140526,-0.08798691,0.6418344378471375
1.7710000000000001,-0.62967503,-0.12210429,-0.10055647,0.6492393016815186
1.7870000000000001,-0.62488663,-0.130484,-0.11312603,0.6483107805252075
1.788,-0.6410475,-0.13108255,-0.1328782,0.6676684617996216
1.7890000000000001,-0.64463884,-0.14544775,-0.17717093,0.6841811537742615
1.79,-0.6452374,-0.14604631,-0.2088941,0.693756103515625
1.793,-0.64703304,-0.16101007,-0.24600422,0.7106996774673462
1.798,-0.6799533,-0.142455,-0.31064767,0.7610071301460266
1.813,-0.66259533,-0.1592144,-0.35553896,0.7686285376548767
1.813,-0.6925228,-0.14664486,-0.37828386,0.8026152849197388
1.814,-0.6805518,-0.16879122,-0.36750996,0.7916469573974609
1.817,-0.6991069,-0.17477672,-0.4249708,0.8365987539291382
1.84,-0.7038953,-0.17417817,-0.46208093,0.8598403334617615
1.842,-0.7074866,-0.20590134,-0.5177461,0.9005518555641174
1.843,-0.7224504,-0.2100912,-0.56084174,0.9384115934371948
1.844,-0.7368156,-0.22266077,-0.61650693,0.9861823916435242
1.845,-0.7457938,-0.22505496,-0.6242881,0.9982954859733582
1.848,-0.7739257,-0.23223756,-0.670975,1.0502870082855225
1.862,-0.7787141,-0.22266077,-0.7170634,1.0817363262176514
1.863,-0.78050977,-0.24241292,-0.7278373,1.0943979024887085
1.864,-0.78769237,-0.2621651,-0.7236475,1.10129714012146
1.867,-0.7942764,-0.2669535,-0.7727286,1.1398459672927856
1.877,-0.84216046,-0.27473465,-0.7763199,1.1778734922409058
1.8780000000000001,-0.866701,-0.2873042,-0.7858967,1.204719066619873
1.8820000000000001,-0.8714894,-0.29628247,-0.78888947,1.2122802734375
1.895,-0.8858546,-0.2633622,-0.7703344,1.2031264305114746
1.8960000000000001,-0.9068039,-0.28311434,-0.7529764,1.2121965885162354
1.8960000000000001,-0.90740246,-0.2896984,-0.7368156,1.2042431831359863
1.9020000000000001,-0.91578215,-0.27832595,-0.670975,1.1689010858535767
1.913,-0.9175778,-0.31244332,-0.66498953,1.1754918098449707
1.9140000000000001,-0.9415198,-0.3393781,-0.6242881,1.1795645952224731
1.9160000000000001,-0.97384155,-0.3405752,-0.6242881,1.2058583498001099
1.937,-0.97623575,-0.338181,-0.57161564,1.1807399988174438
1.937,-0.96306765,-0.338181,-0.52971715,1.1499851942062378
1.938,-0.98700964,-0.320823,-0.504578,1.1539993286132813
1.939,-0.973243,-0.3250129,-0.4830302,1.134087085723877
1.941,-0.97503865,-0.33039984,-0.45609543,1.1260050535202026
1.947,-0.97384155,-0.3357868,-0.4201824,1.112507700920105
1.952,-0.9792285,-0.30526072,-0.3842694,1.0953243970870972
1.962,-0.9756372,-0.3238158,-0.40462008,1.104736089706421
1.963,-0.9487024,-0.32022446,-0.40581718,1.0804015398025513
1.965,-0.9487024,-0.32022446,-0.40581718,1.0804015398025513
1.977,-0.9355343,-0.31783026,-0.41718966,1.0725146532058716
1.979,-0.92655605,-0.32621,-0.3645172,1.0477555990219116
1.981,-0.92535895,-0.31603462,-0.3812766,1.0495421886444092
1.995,-0.9151836,-0.29628247,-0.36870706,1.0301889181137085
1.996,-0.92176765,-0.30107087,-0.3854665,1.0434958934783936
1.997,-0.90141696,-0.30047232,-0.350152,1.012641429901123
2.015,-0.8996213,-0.30286652,-0.3513491,1.0121723413467407
2.016,-0.88944596,-0.29688102,-0.39743748,1.0184346437454224
2.0180000000000002,-0.88525605,-0.272939,-0.338181,0.9861746430397034
2.019,-0.8690952,-0.26994625,-0.32321724,0.9657467603683472
2.031,-0.8690952,-0.2777274,-0.30945057,0.963441014289856
2.032,-0.85173726,-0.2825158,-0.29568392,0.9448282718658447
2.033,-0.81761986,-0.25438392,-0.30286652,0.9082629084587097
2.049,-0.825401,-0.26156655,-0.29448682,0.9145634770393372
2.052,-0.80564886,-0.2220622,-0.29209262,0.8852682113647461
2.052,-0.8050503,-0.2621651,-0.30166942,0.8987997174263
2.053,-0.8050503,-0.25498247,-0.25677812,0.8826420903205872
2.063,-0.7781156,-0.23104046,-0.25558102,0.8509790301322937
2.064,-0.7493851,-0.23762453,-0.22625206,0.8180668950080872
2.065,-0.7469909,-0.21906945,-0.21787235,0.8083657622337341
2.075,-0.736217,-0.22385786,-0.18076223,0.7904447317123413
2.088,-0.6991069,-0.20290859,-0.1400608,0.7413092255592346
2.088,-0.6835446,-0.17597382,-0.12210429,0.7163165807723999
2.089,-0.6548142,-0.17717093,-0.062249243,0.6812093257904053
2.09,-0.64703304,-0.16998832,-0.06404489,0.6720487475395203
2.094,-0.62129533,-0.18435353,-0.062249243,0.6510522961616516
2.1,-0.62967503,-0.16938977,-0.049679685,0.6539507508277893
2.11,-0.60812724,-0.15382746,-0.046088383,0.6289719939231873
2.111,-0.6027403,-0.16101007,-0.0035913025,0.6238853931427002
2.114,0.049081136,1.4000094,0.2717419,1.4269825220108032
2.128,19.612701,19.612701,19.612701,33.97019577026367
2.129,19.612701,19.612701,19.612701,33.97019577026367
2.13,19.612701,19.612701,19.612701,33.97019577026367
2.134,16.461933,-11.325771,14.417883,24.64028549194336
2.1470000000000002,19.612701,-19.6133,-10.808623,29.768539428710938
2.148,19.612701,-19.6133,-13.971364,31.057022094726563
2.149,-19.6133,-19.6133,-2.2876596,27.831573486328125
2.162,-19.6133,-13.879188,-19.6133,31.01604461669922
2.1630000000000003,-19.6133,5.8292828,-19.6133,28.34331703186035
2.164,-19.6133,4.3089647,-19.6133,28.070096969604492
2.178,-19.6133,-5.5288105,-19.6133,28.283048629760742
2.179,-14.8590145,-9.57561,-19.6133,26.403867721557617
2.18,-6.735488,-8.818443,-19.6133,22.534713745117188
2.184,-3.028665,-5.522825,-11.419744,13.041662216186523
2.196,-0.82599956,-2.0811598,-2.926313,3.6846721172332764
2.197,-0.15203181,-1.0384849,-0.4333505,1.1354987621307373
2.198,-0.013766659,-0.80924016,0.17238252,0.8275112509727478
2.218,0.037708677,-0.74878657,0.31064767,0.8115449547767639
